data_hora,n_blumenau,c_blumenau,n_apiuna,c_apiuna,n_ibirama,c_ibirama,c_indaial,c_ituporanga,c_pouso_redondo,c_rio_do_oeste,n_rio_do_sul,c_rio_do_sul,n_taio,c_taio,c_timbo,n_blumenau_3,n_blumenau_6,n_blumenau_9,numero_evento
2009-01-20 20:00:00,3.348,0.000,0.847,0.000,2.001,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,3.005,2.789,2.675,1
2009-01-20 20:15:00,3.315,0.000,0.847,0.000,2.001,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.984,2.777,2.668,1
2009-01-20 20:30:00,3.281,0.000,0.850,0.000,2.007,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.964,2.766,2.661,1
2009-01-20 20:45:00,3.248,0.000,0.847,0.000,2.014,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.944,2.755,2.654,1
2009-01-20 21:00:00,3.215,0.000,0.847,0.000,2.014,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.923,2.743,2.647,1
2009-01-20 21:15:00,3.187,0.000,0.847,0.000,2.023,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.903,2.736,2.639,1
2009-01-20 21:30:00,3.159,0.000,0.847,0.000,2.030,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.883,2.728,2.631,1
2009-01-20 21:45:00,3.130,0.000,0.847,0.000,2.035,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.864,2.721,2.623,1
2009-01-20 22:00:00,3.102,0.000,0.847,0.000,2.031,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.844,2.714,2.615,1
2009-01-20 22:15:00,3.078,0.000,0.844,0.000,2.043,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.830,2.704,2.610,1
2009-01-20 22:30:00,3.053,0.000,0.846,0.000,2.045,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.817,2.694,2.605,1
2009-01-20 22:45:00,3.029,0.000,0.846,0.000,2.047,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.803,2.685,2.600,1
2009-01-20 23:00:00,3.005,0.000,0.844,0.000,2.054,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.789,2.675,2.595,1
2009-01-20 23:15:00,2.984,0.000,0.844,0.000,2.058,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.777,2.668,2.586,1
2009-01-20 23:30:00,2.964,0.000,0.844,0.000,2.064,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.766,2.661,2.578,1
2009-01-20 23:45:00,2.944,0.000,0.844,0.000,2.056,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.755,2.654,2.569,1
2009-01-21 00:00:00,2.923,0.000,0.844,0.000,2.058,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.743,2.647,2.560,1
2009-01-21 00:15:00,2.903,0.000,0.843,0.000,2.044,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.736,2.639,2.553,1
2009-01-21 00:30:00,2.883,0.000,0.843,0.000,2.037,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.728,2.631,2.546,1
2009-01-21 00:45:00,2.864,0.000,0.843,0.000,2.044,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.721,2.623,2.538,1
2009-01-21 01:00:00,2.844,0.000,0.841,0.000,2.065,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.714,2.615,2.531,1
2009-01-21 01:15:00,2.830,0.000,0.844,0.000,2.088,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.704,2.610,2.521,1
2009-01-21 01:30:00,2.817,0.000,0.843,0.000,2.092,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.694,2.605,2.511,1
2009-01-21 01:45:00,2.803,0.000,0.843,0.000,2.082,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.685,2.600,2.501,1
2009-01-21 02:00:00,2.789,0.000,0.844,0.000,2.084,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.675,2.595,2.491,1
2009-01-21 02:15:00,2.777,0.000,0.843,0.000,2.084,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.668,2.586,2.481,1
2009-01-21 02:30:00,2.766,0.000,0.841,0.000,2.077,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.661,2.578,2.471,1
2009-01-21 02:45:00,2.755,0.000,0.845,0.000,2.078,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.654,2.569,2.461,1
2009-01-21 03:00:00,2.743,0.000,0.842,0.000,2.082,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.647,2.560,2.451,1
2009-01-21 03:15:00,2.736,0.000,0.842,0.000,2.082,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.639,2.553,2.445,1
2009-01-21 03:30:00,2.728,0.000,0.844,0.000,2.076,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.631,2.546,2.438,1
2009-01-21 03:45:00,2.721,0.000,0.845,0.000,2.066,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.623,2.538,2.431,1
2009-01-21 04:00:00,2.714,0.000,0.845,0.000,2.059,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.615,2.531,2.425,1
2009-01-21 04:15:00,2.704,0.000,0.844,0.000,2.082,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.610,2.521,2.420,1
2009-01-21 04:30:00,2.694,0.000,0.843,0.000,2.095,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.605,2.511,2.414,1
2009-01-21 04:45:00,2.685,0.000,0.845,0.000,2.091,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.600,2.501,2.409,1
2009-01-21 05:00:00,2.675,0.000,0.843,0.000,2.087,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.595,2.491,2.404,1
2009-01-21 05:15:00,2.668,0.000,0.843,0.000,2.084,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.586,2.481,2.398,1
2009-01-21 05:30:00,2.661,0.000,0.842,0.000,2.080,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.578,2.471,2.391,1
2009-01-21 05:45:00,2.654,0.000,0.845,0.000,2.084,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.569,2.461,2.385,1
2009-01-21 06:00:00,2.647,0.000,0.843,0.000,2.074,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.560,2.451,2.379,1
2009-01-21 06:15:00,2.639,0.000,0.843,0.000,2.073,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.553,2.445,2.373,1
2009-01-21 06:30:00,2.631,0.000,0.841,0.000,2.077,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.546,2.438,2.367,1
2009-01-21 06:45:00,2.623,0.000,0.843,0.000,2.077,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.538,2.431,2.360,1
2009-01-21 07:00:00,2.615,0.000,0.843,0.000,2.075,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.531,2.425,2.354,1
2009-01-21 07:15:00,2.610,0.000,0.845,0.000,2.080,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.521,2.420,2.349,1
2009-01-21 07:30:00,2.605,0.000,0.844,0.000,2.069,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.511,2.414,2.345,1
2009-01-21 07:45:00,2.600,0.000,0.845,0.000,2.066,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.501,2.409,2.341,1
2009-01-21 08:00:00,2.595,0.000,0.844,0.000,2.066,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.491,2.404,2.336,1
2009-01-21 08:15:00,2.586,0.000,0.844,0.000,2.052,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.481,2.398,2.329,1
2009-01-21 08:30:00,2.578,0.000,0.844,0.000,2.056,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.471,2.391,2.321,1
2009-01-21 08:45:00,2.569,0.000,0.842,0.000,2.065,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.461,2.385,2.314,1
2009-01-21 09:00:00,2.560,0.000,0.844,0.000,2.076,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.451,2.379,2.307,1
2009-01-21 09:15:00,2.553,0.000,0.844,0.000,2.077,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.445,2.373,2.298,1
2009-01-21 09:30:00,2.546,0.000,0.848,0.000,2.070,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.438,2.367,2.290,1
2009-01-21 09:45:00,2.538,0.000,0.845,0.000,2.071,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.431,2.360,2.282,1
2009-01-21 10:00:00,2.531,0.000,0.845,0.000,2.065,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.425,2.354,2.273,1
2009-01-21 10:15:00,2.521,0.000,0.845,0.000,2.065,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.420,2.349,2.264,1
2009-01-21 10:30:00,2.511,0.000,0.844,0.000,2.058,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.414,2.345,2.254,1
2009-01-21 10:45:00,2.501,0.000,0.846,0.000,2.048,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.409,2.341,2.244,1
2009-01-21 11:00:00,2.491,0.000,0.845,0.000,2.035,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.404,2.336,2.235,1
2009-01-21 11:15:00,2.481,0.000,0.845,0.000,2.063,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.398,2.329,2.225,1
2009-01-21 11:30:00,2.471,0.000,0.846,0.000,2.073,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.391,2.321,2.216,1
2009-01-21 11:45:00,2.461,0.000,0.846,0.000,2.075,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.385,2.314,2.207,1
2009-01-21 12:00:00,2.451,0.000,0.846,0.000,2.064,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.379,2.307,2.197,1
2009-01-21 12:15:00,2.445,0.000,0.844,0.000,2.042,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.373,2.298,2.188,1
2009-01-21 12:30:00,2.438,0.000,0.844,0.000,2.020,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.367,2.290,2.179,1
2009-01-21 12:45:00,2.431,0.000,0.844,0.000,2.024,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.360,2.282,2.170,1
2009-01-21 13:00:00,2.425,0.000,0.843,0.000,2.034,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.354,2.273,2.161,1
2009-01-21 13:15:00,2.420,0.000,0.844,0.000,2.043,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.349,2.264,2.152,1
2009-01-21 13:30:00,2.414,0.000,0.843,0.000,2.062,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.345,2.254,2.143,1
2009-01-21 13:45:00,2.409,0.000,0.846,0.000,2.072,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.341,2.244,2.133,1
2009-01-21 14:00:00,2.404,0.000,0.846,0.000,2.072,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.336,2.235,2.124,1
2009-01-21 14:15:00,2.398,0.000,0.845,0.000,2.070,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.329,2.225,2.119,1
2009-01-21 14:30:00,2.391,0.000,0.843,0.000,2.060,0.000,0.000,0.000,0.000,0.000,5.523,0.000,5.823,0.000,0.000,2.321,2.216,2.113,1
2009-07-31 05:30:00,0.869,0.508,1.513,0.000,1.307,0.000,0.762,0.000,0.000,0.000,1.846,0.000,1.049,0.508,0.508,0.875,1.169,1.257,2
2009-07-31 05:45:00,0.871,0.762,1.511,0.200,1.305,0.000,1.270,0.000,0.254,0.508,1.850,0.000,1.051,0.254,0.762,0.889,1.177,1.257,2
2009-07-31 06:00:00,0.871,1.016,1.512,0.200,1.302,0.200,1.016,0.000,0.000,0.508,1.850,0.508,1.051,0.000,0.508,0.897,1.207,1.261,2
2009-07-31 06:15:00,0.875,0.762,1.510,0.200,1.303,0.200,1.016,0.000,0.000,0.254,1.850,0.254,1.051,0.254,0.762,0.917,1.222,1.266,2
2009-07-31 06:30:00,0.867,0.254,1.508,0.200,1.298,0.200,0.508,0.000,0.254,0.000,1.850,0.000,1.054,0.254,0.762,0.932,1.232,1.266,2
2009-07-31 06:45:00,0.877,0.254,1.508,0.200,1.296,0.000,1.016,0.000,0.508,0.254,1.850,0.000,1.060,0.254,1.016,0.961,1.244,1.274,2
2009-07-31 07:00:00,0.870,1.524,1.506,0.000,1.297,0.400,1.270,0.254,0.254,0.254,1.850,0.254,1.062,0.254,0.762,0.982,1.245,1.282,2
2009-07-31 07:15:00,0.871,0.508,1.506,1.000,1.300,1.000,0.000,0.254,0.254,0.254,1.850,0.254,1.065,0.508,0.000,1.014,1.249,1.291,2
2009-07-31 07:30:00,0.871,0.000,1.508,1.000,1.303,0.800,0.000,0.000,0.508,0.508,1.850,0.000,1.068,0.508,0.254,1.043,1.252,1.307,2
2009-07-31 07:45:00,0.871,0.254,1.508,0.800,1.306,0.800,0.762,0.000,0.000,0.254,1.850,0.254,1.073,0.762,0.508,1.073,1.257,1.324,2
2009-07-31 08:00:00,0.871,0.762,1.508,0.200,1.304,0.600,1.016,0.000,1.016,0.762,1.850,0.254,1.084,0.508,0.508,1.110,1.256,1.349,2
2009-07-31 08:15:00,0.874,0.762,1.511,0.400,1.307,0.600,0.000,0.254,0.254,1.016,1.850,0.508,1.086,0.508,0.254,1.124,1.257,1.372,2
2009-07-31 08:30:00,0.875,0.254,1.513,0.400,1.311,0.800,0.508,0.000,0.508,0.254,1.850,0.762,1.093,0.254,0.254,1.169,1.257,1.399,2
2009-07-31 08:45:00,0.889,0.508,1.511,0.600,1.309,0.200,0.508,0.254,0.508,0.254,1.854,0.254,1.100,0.254,1.016,1.177,1.257,1.429,2
2009-07-31 09:00:00,0.897,0.508,1.513,0.200,1.307,0.200,0.508,0.000,0.000,0.000,1.853,0.000,1.107,0.000,1.016,1.207,1.261,1.446,2
2009-07-31 09:15:00,0.917,0.508,1.511,0.000,1.311,0.200,0.508,0.000,0.254,0.000,1.853,0.254,1.115,0.000,0.254,1.222,1.266,1.479,2
2009-07-31 09:30:00,0.932,0.254,1.511,0.000,1.309,0.000,0.000,0.000,0.254,0.254,1.850,0.000,1.118,0.000,0.000,1.232,1.266,1.504,2
2009-07-31 09:45:00,0.961,0.000,1.509,0.000,1.310,0.000,0.000,0.000,0.254,0.000,1.850,0.254,1.124,0.000,0.000,1.244,1.274,1.517,2
2009-07-31 10:00:00,0.982,0.000,1.509,0.000,1.306,0.000,0.000,0.000,0.000,0.000,1.850,0.000,1.132,0.254,0.254,1.245,1.282,1.542,2
2009-07-31 10:15:00,1.014,0.254,1.509,0.200,1.309,0.000,0.762,0.000,0.000,0.000,1.854,0.000,1.140,0.000,1.016,1.249,1.291,1.559,2
2009-07-31 10:30:00,1.043,0.762,1.509,0.200,1.307,0.200,0.508,0.000,0.000,0.000,1.850,0.000,1.149,0.000,0.254,1.252,1.307,1.575,2
2009-07-31 10:45:00,1.073,0.508,1.509,0.200,1.309,0.400,0.254,0.000,0.000,0.000,1.850,0.254,1.159,0.254,0.000,1.257,1.324,1.596,2
2009-07-31 11:00:00,1.110,0.000,1.506,0.400,1.311,0.400,0.000,0.000,0.254,0.000,1.850,0.000,1.174,0.254,0.254,1.256,1.349,1.613,2
2009-07-31 11:15:00,1.124,0.000,1.512,0.400,1.315,0.200,0.508,0.000,0.254,0.254,1.850,0.000,1.180,0.254,0.508,1.257,1.372,1.626,2
2009-07-31 11:30:00,1.169,0.762,1.513,0.200,1.318,0.000,0.254,0.000,0.000,0.508,1.850,0.000,1.198,0.254,0.254,1.257,1.399,1.642,2
2009-07-31 11:45:00,1.177,0.000,1.514,0.200,1.318,0.400,0.000,0.254,0.508,0.000,1.850,0.254,1.209,0.000,1.016,1.257,1.429,1.659,2
2009-07-31 12:00:00,1.207,0.254,1.515,0.400,1.320,0.000,1.270,0.254,0.000,0.254,1.854,0.254,1.223,0.000,0.508,1.261,1.446,1.680,2
2009-07-31 12:15:00,1.222,0.762,1.518,0.200,1.323,0.200,0.254,0.000,0.000,0.000,1.854,0.000,1.243,0.000,0.254,1.266,1.479,1.703,2
2009-07-31 12:30:00,1.232,0.000,1.521,0.200,1.326,0.200,0.254,0.254,0.000,0.000,1.852,0.000,1.257,0.508,0.508,1.266,1.504,1.731,2
2009-07-31 12:45:00,1.244,0.000,1.521,0.000,1.328,0.000,0.000,0.000,1.016,0.254,1.854,0.254,1.273,0.508,0.254,1.274,1.517,1.764,2
2009-07-31 13:00:00,1.245,0.254,1.522,0.400,1.334,0.400,0.000,0.000,0.000,0.254,1.854,0.000,1.290,0.254,0.000,1.282,1.542,1.801,2
2009-07-31 13:15:00,1.249,0.254,1.524,0.600,1.333,0.400,0.254,0.254,0.508,0.000,1.854,0.000,1.305,0.000,0.000,1.291,1.559,1.850,2
2009-07-31 13:30:00,1.252,0.000,1.527,0.400,1.337,0.400,0.254,0.000,0.000,0.254,1.854,0.254,1.329,0.000,0.254,1.307,1.575,1.917,2
2009-07-31 13:45:00,1.257,0.508,1.526,0.200,1.339,0.000,0.000,0.254,0.000,0.000,1.854,0.000,1.348,0.000,0.000,1.324,1.596,1.993,2
2009-07-31 14:00:00,1.256,0.000,1.530,0.000,1.343,0.000,0.000,0.000,0.000,0.000,1.857,0.000,1.370,0.254,0.254,1.349,1.613,2.061,2
2009-07-31 14:15:00,1.257,0.000,1.530,0.200,1.347,0.200,0.508,0.000,0.000,0.000,1.858,0.000,1.394,0.508,0.508,1.372,1.626,2.136,2
2009-07-31 14:30:00,1.257,0.508,1.531,0.200,1.347,0.400,0.508,0.000,0.254,0.254,1.854,0.254,1.419,0.508,0.254,1.399,1.642,2.223,2
2009-07-31 14:45:00,1.257,0.508,1.532,0.200,1.354,0.200,0.508,0.000,0.254,0.508,1.854,0.508,1.442,0.254,0.508,1.429,1.659,2.304,2
2009-07-31 15:00:00,1.261,0.762,1.534,0.400,1.360,0.400,0.254,0.000,0.000,0.254,1.854,0.254,1.471,0.000,0.254,1.446,1.680,2.383,2
2009-07-31 15:15:00,1.266,0.000,1.538,0.400,1.360,0.000,0.000,0.254,0.254,0.000,1.856,0.254,1.500,0.000,0.254,1.479,1.703,2.459,2
2009-07-31 15:30:00,1.266,0.254,1.539,0.000,1.362,0.400,0.254,0.254,0.254,0.254,1.856,0.254,1.521,0.254,0.254,1.504,1.731,2.565,2
2009-07-31 15:45:00,1.274,0.254,1.543,0.600,1.368,0.000,0.254,0.000,0.000,0.508,1.830,0.000,1.548,0.508,0.762,1.517,1.764,2.651,2
2009-07-31 16:00:00,1.282,1.524,1.546,0.400,1.375,1.000,1.016,0.254,1.016,0.254,1.803,0.254,1.585,0.508,1.524,1.542,1.801,2.731,2
2009-07-31 16:15:00,1.291,1.270,1.551,0.800,1.377,0.400,0.254,0.000,0.762,1.270,1.777,0.762,1.607,0.254,0.508,1.559,1.850,2.827,2
2009-07-31 16:30:00,1.307,0.254,1.555,0.600,1.387,1.000,0.508,0.254,0.000,0.254,1.751,0.762,1.642,0.254,0.508,1.575,1.917,2.915,2
2009-07-31 16:45:00,1.324,0.762,1.559,1.400,1.400,1.000,1.016,1.270,0.254,0.254,1.724,0.254,1.669,0.000,0.254,1.596,1.993,3.002,2
2009-07-31 17:00:00,1.349,0.508,1.565,2.000,1.402,1.400,0.508,0.508,0.000,0.000,4.381,0.000,1.692,0.000,1.270,1.613,2.061,3.083,2
2009-07-31 17:15:00,1.372,0.762,1.574,0.600,1.414,0.000,1.016,0.508,0.000,0.254,4.381,0.000,1.732,0.254,1.016,1.626,2.136,3.162,2
2009-07-31 17:30:00,1.399,1.270,1.580,0.400,1.425,0.800,0.508,0.000,0.000,1.016,1.698,0.508,1.758,0.762,0.254,1.642,2.223,3.238,2
2009-07-31 17:45:00,1.429,0.508,1.588,1.600,1.435,1.200,0.254,0.000,0.000,0.508,1.701,0.508,1.787,0.254,0.254,1.659,2.304,3.314,2
2009-07-31 18:00:00,1.446,0.000,1.597,0.200,1.452,0.000,0.000,0.000,0.254,0.508,1.703,0.000,1.833,1.524,0.254,1.680,2.383,3.384,2
2009-07-31 18:15:00,1.479,0.254,1.601,0.000,1.450,0.400,0.000,0.254,0.254,1.270,1.707,0.000,1.870,3.048,0.000,1.703,2.459,3.451,2
2009-07-31 18:30:00,1.504,0.000,1.609,0.000,1.461,0.200,0.000,0.508,0.762,1.016,1.711,0.508,1.898,0.762,0.000,1.731,2.565,3.510,2
2009-07-31 18:45:00,1.517,0.254,1.615,0.000,1.474,0.000,0.000,0.254,0.508,0.762,3.837,0.762,1.940,1.524,0.254,1.764,2.651,3.573,2
2009-07-31 19:00:00,1.542,0.000,1.622,0.400,1.480,1.000,1.270,0.000,1.016,1.016,3.895,1.270,1.973,0.762,1.016,1.801,2.731,3.635,2
2009-07-31 19:15:00,1.559,1.524,1.626,1.000,1.506,2.200,5.588,0.762,1.270,1.270,3.864,1.270,2.018,0.762,0.508,1.850,2.827,3.690,2
2009-07-31 19:30:00,1.575,1.524,1.642,2.000,1.530,0.600,0.254,0.762,0.508,0.508,3.916,0.762,2.061,0.254,1.270,1.917,2.915,3.759,2
2009-07-31 19:45:00,1.596,0.000,1.654,0.200,1.547,1.600,2.286,1.270,0.762,0.762,3.919,0.000,2.101,0.508,0.762,1.993,3.002,3.820,2
2009-07-31 20:00:00,1.613,0.254,1.664,1.600,1.557,0.200,1.016,0.508,0.508,0.254,3.897,0.508,2.135,0.762,2.032,2.061,3.083,3.882,2
2009-07-31 20:15:00,1.626,0.254,1.678,0.400,1.574,0.400,1.524,0.762,0.762,0.254,3.894,0.508,2.193,0.762,0.000,2.136,3.162,3.957,2
2009-07-31 20:30:00,1.642,0.254,1.696,0.400,1.583,0.600,0.000,1.016,1.016,0.762,3.911,0.508,2.233,0.762,0.000,2.223,3.238,4.020,2
2009-07-31 20:45:00,1.659,0.254,1.708,1.400,1.589,1.200,0.508,1.270,1.016,0.762,3.373,0.508,2.279,1.016,0.508,2.304,3.314,4.084,2
2009-07-31 21:00:00,1.680,1.016,1.727,2.400,1.610,1.000,3.302,1.016,1.270,1.270,3.940,0.762,2.339,0.508,0.254,2.383,3.384,4.146,2
2009-07-31 21:15:00,1.703,0.254,1.748,1.200,1.625,2.000,0.762,1.016,0.762,0.254,3.915,0.254,2.384,0.508,0.254,2.459,3.451,4.221,2
2009-07-31 21:30:00,1.731,1.270,1.773,1.600,1.654,1.800,2.540,1.778,0.508,0.508,3.906,0.254,2.439,0.508,0.508,2.565,3.510,4.276,2
2009-07-31 21:45:00,1.764,1.778,1.800,1.200,1.668,2.000,1.016,0.762,0.762,0.508,3.957,0.254,2.496,0.508,1.016,2.651,3.573,4.339,2
2009-07-31 22:00:00,1.801,2.794,1.832,1.200,1.694,1.800,0.508,0.762,0.762,0.508,3.956,0.508,2.555,0.254,0.762,2.731,3.635,4.402,2
2009-07-31 22:15:00,1.850,2.540,1.865,2.200,1.717,1.200,1.016,1.016,0.508,0.254,3.948,0.762,2.614,0.762,3.048,2.827,3.690,4.443,2
2009-07-31 22:30:00,1.917,2.540,3.817,0.000,1.738,0.800,4.064,0.508,1.016,0.508,3.977,0.254,2.679,0.254,0.762,2.915,3.759,4.510,2
2009-07-31 22:45:00,1.993,1.270,3.817,0.000,1.757,1.400,1.778,0.508,0.762,0.508,2.909,0.762,2.745,1.270,1.778,3.002,3.820,4.561,2
2009-07-31 23:00:00,2.061,1.524,3.817,0.000,1.791,1.600,1.270,0.762,1.270,1.270,3.999,0.762,2.820,1.270,0.254,3.083,3.882,4.608,2
2009-07-31 23:15:00,2.136,2.286,3.817,0.000,1.818,1.600,1.778,0.508,0.762,1.016,4.012,0.762,2.890,1.270,1.524,3.162,3.957,4.646,2
2009-07-31 23:30:00,2.223,3.302,3.817,0.000,1.854,1.000,1.270,1.270,1.270,1.016,4.020,1.270,2.965,1.524,1.016,3.238,4.020,4.711,2
2009-07-31 23:45:00,2.304,2.032,3.817,0.000,1.879,1.400,1.270,1.016,1.016,1.524,3.931,1.524,3.046,1.270,0.508,3.314,4.084,4.757,2
2009-08-01 00:00:00,2.383,1.016,3.817,0.000,1.934,1.600,3.810,1.270,0.254,1.270,3.991,1.524,3.120,0.762,1.778,3.384,4.146,4.799,2
2009-08-01 00:15:00,2.459,3.302,3.817,0.000,1.995,1.800,2.540,0.508,0.000,1.016,4.061,1.016,3.199,0.762,4.318,3.451,4.221,4.842,2
2009-08-01 00:30:00,2.565,3.302,3.817,0.000,2.062,1.400,1.524,0.254,0.508,1.016,4.075,0.508,3.275,1.016,1.524,3.510,4.276,4.887,2
2009-08-01 00:45:00,2.651,1.524,3.817,0.000,2.133,0.800,1.016,0.000,1.016,1.270,4.066,1.270,3.356,0.508,1.778,3.573,4.339,4.944,2
2009-08-01 01:00:00,2.731,0.762,3.817,0.000,2.202,0.800,1.016,1.016,0.508,0.762,4.097,1.016,3.443,0.762,2.032,3.635,4.402,4.992,2
2009-08-01 01:15:00,2.827,1.016,3.817,0.000,2.236,0.600,1.016,0.762,0.762,0.508,4.054,0.762,3.535,1.524,0.762,3.690,4.443,5.021,2
2009-08-01 01:30:00,2.915,0.508,3.817,0.000,2.286,0.600,0.254,0.508,0.762,2.032,4.071,1.016,3.612,1.016,0.508,3.759,4.510,5.067,2
2009-08-01 01:45:00,3.002,0.508,3.817,0.000,2.350,0.800,0.254,0.762,0.254,1.524,4.138,1.524,3.709,0.762,0.254,3.820,4.561,5.126,2
2009-08-01 02:00:00,3.083,0.254,3.817,0.000,2.402,0.800,0.254,0.508,0.254,0.762,4.143,1.016,3.797,1.270,0.254,3.882,4.608,5.155,2
2009-08-01 02:15:00,3.162,0.254,3.817,0.000,2.457,0.400,0.254,0.254,0.508,1.524,3.616,1.270,3.890,1.016,0.762,3.957,4.646,5.214,2
